NAMESPACE                 LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
default                   54m         Normal    SuccessfulCreate       job/quality-eval-legal-contract-quality-9e98125221                 Created pod: quality-eval-legal-contract-quality-9e98125221-7xhhp
default                   54m         Normal    Scheduled              pod/quality-eval-rh-chatbot-quality-61ad01862b-8d8rq               Successfully assigned default/quality-eval-rh-chatbot-quality-61ad01862b-8d8rq to greenops-control-plane
default                   54m         Normal    Pulled                 pod/quality-eval-legal-contract-quality-9e98125221-7xhhp           Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   54m         Normal    Created                pod/quality-eval-legal-contract-quality-9e98125221-7xhhp           Container created
default                   54m         Normal    Pulled                 pod/quality-eval-finance-risk-assistant-quality-3ab0bae23b-25l8j   Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   54m         Normal    Created                pod/quality-eval-marketing-content-quality-549dedd88f-9966t        Container created
default                   54m         Normal    Pulled                 pod/quality-eval-marketing-content-quality-549dedd88f-9966t        Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   54m         Normal    Created                pod/quality-eval-finance-risk-assistant-quality-3ab0bae23b-25l8j   Container created
default                   54m         Normal    Started                pod/quality-eval-finance-risk-assistant-quality-3ab0bae23b-25l8j   Container started
default                   54m         Normal    Created                pod/quality-eval-rh-chatbot-quality-61ad01862b-8d8rq               Container created
default                   54m         Normal    Pulled                 pod/quality-eval-rh-chatbot-quality-61ad01862b-8d8rq               Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   54m         Normal    Started                pod/quality-eval-marketing-content-quality-549dedd88f-9966t        Container started
default                   54m         Normal    Started                pod/quality-eval-legal-contract-quality-9e98125221-7xhhp           Container started
default                   54m         Normal    Started                pod/quality-eval-rh-chatbot-quality-61ad01862b-8d8rq               Container started
default                   54m         Normal    Completed              job/quality-eval-rh-chatbot-quality-61ad01862b                     Job completed
default                   54m         Warning   QualityGateEvaluated   aiqualitygate/rh-chatbot-quality                                   quality gate pending for rh/chatbot-rh: 8 missing/insufficient signal(s)
default                   54m         Normal    Completed              job/quality-eval-finance-risk-assistant-quality-3ab0bae23b         Job completed
default                   54m         Warning   QualityGateEvaluated   aiqualitygate/finance-risk-assistant-quality                       quality gate pending for finance/risk-assistant: 8 missing/insufficient signal(s)
